Chi nhánh Đức Nhân - Nhà Hàng Hoa Quỳnh
CÔNG TY CP ĐẦU TƯ TM VÀ DV SHC VIỆT NAM
HOLIMIX COFFEE
HỘ KINH DOANH CHEESE LAB
Hộ kinh doanh Trà Kim Cương
CÔNG TY TNHH BÁNH NGỌT CJ VIỆT NAM
Chew tea
CÔNG TY TNHH MTV THỰC PHẨM SAIGON CO.OP
Công ty TNHH Thương Mại Dịch Vụ Sản Xuất Hoa Hướng Dương
CÔNG TY CỔ PHẦN SOYA GARDEN
Bún Chả Tùng Lâm
CÔNG TY TNHH AUNTIE KIM
Công ty TNHH Quốc tế Lê Kiên
Công Ty TNHH TMDV Vườn Rau Chấm Com
DISCOVERY CORNERS COFFEE
Hộ kinh doanh Huy Tiến
ĐÈN BẦU COFFEE
Công Ty Cổ Phần Alfresco's Á Châu
Khay Coffee
CO PORT
HỘ KINH DOANH AA STOP & SHOP
HỘ KINH DOANH CAFE BERNARD
Nem nộm trường tâm
CHÈ NGON BÉ CHUN
CÔNG TY TNHH O'DOUCEURS VIỆT NAM
Nộm Gia Truyền Hoa Mai
CÀ PHÊ VIVA CHÍN CHÍN
Trà Sữa T - CAT
MÌ VỊT TIỀM YAU CHAN
Công ty Cổ phần thế giới Phụ nữ
Hộ Kinh Doanh Song Bình
CÔNG TY TNHH MỘT THÀNH VIÊN CƠM TẤM THUẬN KIỀU
Hộ Kinh Doanh Phạm Huỳnh Như
Grand Coffee
CÔNG TY CỔ PHẦN THỂ THAO BOOTH
CÔNG TY CỔ PHẦN THỂ THAO BOOTH 		BOOTH SPORT (VIETNAM) JOINT STOCK COMPANY
 CHI NHÁNH CÔNG TY TNHH MR CAKE
CÔNG TY TNHH THƯƠNG MẠI XNK TRẦN LÊ GIA
Công ty TNHH Thể Thao Đường Phố
CÔNG TY THHH TM GO GREEN 
CÔNG TY TNHH TG FOOD
CÔNG TY CỔ PHẦN ẨM THỰC CUỐN VIỆT
Vương Thuý Hồng
Bánh Mì Thổ Nhĩ Kì
MICHI SUSHI
Cafe Muối
Sakura Sou Japan
FRUITSDAY
CÔNG TY TNHH MARUTAMART
Hộ kinh doanh Phùng Thị Kim
Công Ty CP Những Hạt Cà Phê Nói Chuyện
HỘ KINH DOANH AMITABA
Trà sữa Earl Tea
CÔNG TY TNHH CÀ PHÊ ĐEN ĐÁ
CÔNG TY CỔ PHẦN VIỆT NAM KỸ NGHỆ SÚC SẢN
CÔNG TY CP ROBINSON DEPARTMENT STORE (VIETNAM)
TRÀ SỮA MẸ TÔI
Hestia Coffee & Milktea
ViVa Star Coffee Bella
HỘ KINH DOANH CHẢO
Royal Tea 111 Nguyễn Thái Học
SUSHI CÔ CHỦ NHỎ
BÚN QUẬY PHÚ QUỐC
Cửa Hàng Phớ Đê
LIDER STORE
Mr Cú
MR GOOD TEA
THỊT XIÊN NƯỚNG
HỘ KINH DOANH FULI
Sinh Tố Tỷ Muội
HỘ KINH DOANH NGUYỄN MẠNH HÙNG 
HỘ KINH DOANH NGUYỄN THỊ MAI HOA
CÔNG TY TNHH MONICA
R - Y - U C - H - A
Công Ty TNHH Golden Trust
CÔNG TY TNHH ĐẦU TƯ VÀ PHÁT TRIỂN BẦU TRỜI XANH
SỮA TƯƠI TRÂN CHÂU ĐƯỜNG ĐEN
CÔNG TY TNHH MỸ THỰC HƯNG THỊNH
HỘ KINH DOANH BÁNH SU QUE 
Hộ Kinh Doanh Cơm Bún Bò Huế Nguyễn Thị Hạnh
HỘ KINH DOANH TRÀ SỮA KUBIN
PHỦI CAFE
Quán Ăn Gia Đình
Công ty Cổ Phần Thương Mại Và Dịch Vụ SBO Việt Nam
CÀ PHÊ ANH
CỬA HÀNG BÁNH MÌ SÀI GÒN - BURGERS VIETNAM
Công ty TNHH SXTM Phúc Long
CÔNG TY CỔ PHẦN OTOKE CHICKEN
Công ty TNHH Dịch Vụ Bình An Thiên
MASTER TEA
Công ty TNHH Nông Nghiệp Hòn Đất 
TAKA TEA
Tào phớ lụa
THỰC PHẨM SẠCH GFOOD
Chi nhánh Đà Nẵng - Công ty Cổ phần Sáng tạo Ý tưởng Kinh doanh
HỘ KINH DOANH CÀ PHÊ TRẠM THÀNH THỊ
THE ALLEY -CMT8
LAHA COFFEE
Bánh Xếp
Công ty TNHH MTV Hội nhập phát triển Đông Hưng
Súp Cua Hoa
CÔNG TY TNHH THƯƠNG MẠI QUỐC TẾ  VƯỢNG HÀ HỒ CHÍ MINH
Sinh tố - nước ép - trà sữa - nho xanh
Công ty CP TTTM LOTTE Việt Nam
Công ty TNHH DOLL EYES
Công Ty TNHH Wang Wang Việt Nam
CÔNG TY CỔ PHẦN THỰC PHẨM GOLDEN STAR
Bún đậu Ất Sửu
Cơm Huệ
HỘ KINH DOANH HAPPY BABY SPA
ẨM THỰC CHAY RAU CỦ QUẢ VEGETA
CÔNG TY TNHH TRÀ SỮA THÙY TRANG
Êmm Drink
Lẩu laksa
CÀ PHÊ MILANO HIMLAM
ABC
FRUZII COFFEE
CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI CHẤN KHANG
CÔNG TY TNHH PLUM
Cô Nguyệt Quán
Công Ty TNHH Đức Nhân
CÔNG TY TNHH KOI CAFE VIỆT NAM
Chi Nhánh Công ty TNHH Đức Nhân  Đà Nẵng
DELI COFFEE
SIÊU THỊ THỰC PHẨM SẠCH FALA
Kim Chí Quán 
CÔNG TY LIÊN DOANH TNHH BERJAYA - HỒ TÂY
CÔNG TY CỔ PHẦN PIZZA NGON
Cửa Hàng Fabi
TRÀ SỮA THE MILKTEA GUY
Công ty TNHH lương thực và thực phẩm Miefood 
CÔNG TY TNHH JANUS HOLDING
Bún Đậu Cầu Gỗ
CÔNG TY CỔ PHẦN THỰC PHẨM BLUE STAR
CÔNG TY TNHH MỘT THÀNH VIÊN BÁCH HÓA SÀI GÒN CO.OP
Hộ Kinh Doanh Cà Phê E.F.F.O.C Phan Văn Trị
ASINT COFFEE
Công ty Cổ phần thương mại dịch vụ TACO Việt Nam
CÔNG TY TNHH BEFUL
Bún Chả Bình Chung
CHÁO ẾCH SENTOSA
Gà Mạnh Hoạch
CHI NHÁNH CÔNG TY TNHH CÔNG NGHỆ THỰC PHẨM VIỆT HÀN
Trà sữa -18oC
KUP COFFEE
Hoa Chanh Coffee
Công Ty TNHH BoBapop
CÔNG TY CỔ PHẦN NGỌC LỄ F&B
TRÁI CÂY TÔ 177
CÔNG TY TNHH I MU ZU
FURIN
NƯỚC ÉP SINH TỐ D.A.T
Mr Sạch Coffee
CÔNG TY TNHH LÊ NGUYỄN TUYẾT ANH
Công ty TNHH Trà Đen Việt Nam
CHI NHÁNH CÔNG TY LIÊN DOANH TNHH KFC VIỆT NAM TẠI TP. HỒ CHÍ MINH
HỘ KINH DOANH LÊ GIA LONG
Tào Phớ Lụa
BTDT COFFEE
QUÁN NGON TRẢNG BÀNG
Chi Nhánh - Công ty TNHH Brandlink VietNam
QUÁN ĂN PHÚ GIA
Steven Cafe'
Nhà Hàng Cao Phong
CỬA HÀNG CÀ PHÊ SÀI GÒN
B.U.S.A.N K.O.R.E.A_F.O.O.D
IHOUSE COFFEE
BÚN BÒ HUẾ TRƯƠNG ĐỊNH
Cơm chay Mani
KHUYẾN MÃI THANH LÝ
LAHA COFFEE TRẦN CAO VÂN
Lylagua Coffee
CÔNG TY CỔ PHẦN KEM AN MINH
Chè Bưởi Vĩnh Long 
Hộ Kinh Doanh Bùi Danh Nhân
QUÀ HÀ NỘI QUÁN
QTV CENTER
CÔNG TY TNHH POTATO THUỶ TIÊN
CÔNG TY TNHH DỊCH VỤ THỰC PHẨM VÀ GIẢI KHÁT CÁNH DIỀU XANH
Chi Nhánh Công Ty TNHH sản xuất thương mai cơ khí Trường Sơn
Bún Bò Huế
CỘT ĐIỆN QUÁN
HỘ KINH DOANH PET'S HOME
Công ty TNHH Phát triển thương mại Phúc Linh
CÔNG TY CỔ PHẦN DỊCH VỤ THỰC PHẨM VÀNG
ĐIỂM HẸN COFFEE
CÔNG TY CỔ PHẦN DỊCH VỤ GIẢI TRÍ CẦU VỒNG
Công ty Cổ phần thương mại QSR Việt Nam
CÔNG TY CỔ PHẦN THƯƠNG MẠI QSR VIỆT NAM
CÔNG TY TNHH VÌ CÁI ĐẸP
Công  Ty  TNHH TM DV AMANTE Việt Nam
Hộ Kinh Doanh Trà Sữa T-H-E A-L-L-E-Y
3T COFFEE
CÔNG TY CỔ PHẦN DU LỊCH VÉ MÁY BAY BÌNH MINH
URBAN STATION COFFEE
HỘ KINH DOANH KFIN
Công ty Cổ Phần V-Food Việt Nam
TRÀ SỮA SHARETEA
Công ty cổ phần thời trang Sơn Kim - JOCKEY
CÔNG TY CỔ PHẦN THỜI TRANG SƠN KIM - SƠN KIM MODE
CÔNG TY CỔ PHẦN THỜI TRANG SƠN KIM - VERA
Cơm Thu
Công Ty TNHH TM- DV Trà Hoàng Gia
Milano 7A/50 Thành Thái
CÔNG TY TNHH BOO GROUP
CÔNG TY CỔ PHẦN KATINAT KAFE
CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ HEEKCAA VIỆT NAM
CHÈ KHÚC BẠCH ĐỖ NGỌC
She Coffee
Công ty TNHH Cà phê Effoc
Chi nhánh Hải Phòng - Công ty Cổ phần Sáng tạo Ý tưởng Kinh doanh
BÁNH CANH CUA NGỌC TRINH
Công ty TNHH TM DỊCH VỤ KINH DOANH TRUNG TUYẾN
Nhà Thuốc Linh An
Bánh Mỳ Ngon
Nhà hàng Kem Ý EisRoma
ĐẠI LÝ GẠO TÒA YẾN
CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ DI PHÁT
Cửa Hàng Anh Hiệp
CÔNG TY TNHH MỘT THÀNH VIÊN THƯƠNG MẠI NHÀ HÀNG VƯƠNG QUỐC
Gà Phê
MILANO NAM LONG
Lương Thu Hương
GOKY 45 NGUYỄN CHÍ THANH
CÔNG TY CỔ PHẦN THƯƠNG MẠI GLOBAL FASHION
Quán Sành
COFFEE V - ĐỨC
4 Seasons- Chè Trà Kem
Công ty cổ phần Sói Biển Trung Thực
Milano Coffee
MR.TO GARDEN
Công Ty TNHH Bán Lẻ Sakuko Việt Nam
Lẩu cá kèo và bánh tráng Trảng Bàng
Sinh Tố Mai Hương Quầy 6
CÔNG TY TNHH TM VÀ ĐẦU TƯ THQ
CÔNG TY TNHH ĐẦU TƯ THƯƠNG MẠI DỊCH VỤ THÀNH NGUYỄN
CÔNG TY CP TMDV TVTK THỜI TRANG VIỆT
CÔNG TY CỔ PHẦN ARYA CONSUMER
CaFe Phim Jones coffee film
Công ty cổ phần Blue Star Pizza
CÔNG TY TNHH DV TM PHƯƠNG ANH
Lagrupa Steak House
BBQ Chicken
CÔNG TY TNHH TM DV BÁCH MỘC
Hộ kinh doanh cửa hàng đồ uống coco
COFFEINE
HỘ KINH DOANH NÚI
CÔNG TY TNHH PARIS BAGUETTE HÀ NỘI
CÔNG TY TNHH DỊCH VỤ VÀ THƯƠNG MẠI BAMI BREAD
CÔNG TY CỔ PHẦN AKA HOUSE
Flat White
HỘ KINH DOANH BÂNG KHUÂNG CÀ PHÊ
Hộ Kinh Doanh Quách Thu Thảo
CÔNG TY CỔ PHẦN THƯƠNG MẠI DỊCH VỤ CHÀO NGÀY MỚI
CÔNG TY TNHH THƯƠNG MẠI QUỐC TẾ  VƯỢNG HÀ 
CÔNG TY TNHH THƯƠNG MẠI KỸ THUẬT DỊCH VỤ ICOOL
CÔNG TY TNHH NANUM VIỆT NAM
GÀ TA QUÊ NHÀ
CÔNG TY TNHH GS 25 VIETNAM
Trà sữa Vone
ANH NHUNG
CÔNG TY TNHH DẤU CỘNG VÀNG
Bún Sườn Chua
HỘ KINH DOANH VŨ HỮU SƠN
MR.CAKE
TRÀ SỮA RIRO
Mì Ý Double B
QUÁN CÀ PHÊ THE HIDDEN ELEPHANT
COFFEE THE TOWN
Cà Phê Nana
TIỆM BÁNH IT
Guardian VN
CÔNG TY TNHH SMOOTHIE FACTORY VIỆT NAM
Công Ty TNHH DL Sweets 
CATINA BAGEL
HỘ KINH DOANH - QUÁCH THỊ HƯƠNG DUYÊN
ĐẶC SẢN LƯƠN ĐỒNG
CÔNG TY TNHH MTV KINH DOANH TIỆN LỢI SÀI GÒN CO.OP
Hộ kinh doanh Trương Đức Tùng
CÔNG TY TNHH THIẾT BỊ NHA KHOA HẢI ÂU
VIKING STEAK
MARC & JEN
HỘ KINH DOANH HẺM MÌ Ý
MOCKING BIRD CAFE
Phở KCC Nguyên Hồng
Công Ty TNHH TÂY CAFE
CÔNG TY TNHH DỊCH VỤ THỰC PHẨM VÀ GIẢI KHÁT VIỆT NAM
Tiệm bánh Chez Moi
